# symbol	chr	start	length	strand	hg38	19369
TESK2	chr1	45343882	147281	-
TESMIN	chr11	68707439	44081	-
TESPA1	chr12	54948014	36748	-
TET1	chr10	68560336	134151	+
TET2	chr4	105146875	132928	+
TET3	chr2	73984909	123267	+
TEX10	chr9	100302083	50859	-
TEX101	chr19	43414889	3708	+
TEX11	chrX	70528939	379772	-
TEX12	chr11	112167371	5185	+
TEX13A	chrX	105218928	1766	-
TEX13B	chrX	107980863	1507	-
TEX13C	chrX	125319870	5344	+
TEX13D	chrX	124332659	4204	+
TEX14	chr17	58556677	135368	-
TEX15	chr8	30831543	81465	-
TEX19	chr17	82359246	4529	+
TEX2	chr17	64147226	116034	-
TEX22	chr14	105398537	15322	+
TEX26	chr13	30932655	42845	+
TEX261	chr2	70985941	8932	-
TEX264	chr3	51671251	33072	+
TEX28	chrX	154271264	23860	-
TEX29	chr13	111320641	23607	+
TEX30	chr13	102765887	7899	-
TEX35	chr1	178513108	9542	+
TEX36	chr10	125655693	27470	-
TEX38	chr1	46671853	1741	+
TEX44	chr2	231592863	1413	+
TEX46	chr1	23010833	5019	-
TEX47	chr7	88794105	1632	-
TEX48	chr9	114666433	15759	-
TEX50	chr1	173635337	1793	+
TEX51	chr2	126898889	3208	+
TEX52	chr12	2849045	7994	-
TEX53	chr9	114656303	1502	-
TEX54	chr11	62832320	521	-
TEX55	chr3	119146164	5292	+
TEX9	chr15	56365425	64729	+
TF	chr3	133746392	50249	+
TFAM	chr10	58385409	13811	+
TFAP2A	chr6	10396676	18398	-
TFAP2B	chr6	50818870	28749	+
TFAP2C	chr20	56629305	9978	+
TFAP2D	chr6	50713525	59508	+
TFAP2E	chr1	35573313	22015	+
TFAP4	chr16	4257185	15838	-
TFB1M	chr6	155256133	58351	-
TFB2M	chr1	246540560	25701	-
TFCP2	chr12	51093655	79480	-
TFCP2L1	chr2	121216586	68616	-
TFDP1	chr13	113584752	56721	+
TFDP2	chr3	141944427	205117	-
TFDP3	chrX	133216661	1693	-
TFE3	chrX	49028725	14632	-
TFEB	chr6	41683977	51631	-
TFEC	chr7	115935151	95612	-
TFF1	chr21	42362281	4254	-
TFF2	chr21	42346356	4638	-
TFF3	chr21	42311666	3743	-
TFG	chr3	100709493	39471	+
TFIP11	chr22	26491239	21234	-
TFPI	chr2	187464229	90206	-
TFPI2	chr7	93885395	5358	-
TFPT	chr19	54107019	8638	-
TFR2	chr7	100620419	21133	-
TFRC	chr3	196049283	32807	-
TG	chr8	132866957	267942	+
TGDS	chr13	94574053	22099	-
TGFA	chr2	70447283	106543	-
TGFB1	chr19	41330322	23600	-
TGFB1I1	chr16	31472151	5807	+
TGFB2	chr1	218345335	99284	+
TGFB3	chr14	75958096	23899	-
TGFBI	chr5	136028987	34831	+
TGFBR1	chr9	99105112	49080	+
TGFBR2	chr3	30606600	87542	+
TGFBR3	chr1	91680342	205809	-
TGFBR3L	chr19	7914829	4268	+
TGFBRAP1	chr2	105264413	65322	-
TGIF1	chr18	3450171	9807	+
TGIF2	chr20	36573596	20354	+
TGIF2LX	chrX	89921907	976	+
TGIF2LY	chrY	3579066	975	+
TGM1	chr14	24249113	14064	-
TGM2	chr20	38127384	37886	-
TGM3	chr20	2296000	45079	+
TGM4	chr3	44874607	40383	+
TGM5	chr15	43232589	34339	-
TGM6	chr20	2380900	51853	+
TGM7	chr15	43276270	25985	-
TGOLN2	chr2	85318026	9963	-
TGS1	chr8	55773445	53000	+
TH	chr11	2163928	7887	-
THADA	chr2	43230850	365188	-
THAP1	chr8	42836673	6652	-
THAP10	chr15	70881341	11092	-
THAP11	chr16	67842319	1876	+
THAP12	chr11	76349955	31177	-
THAP2	chr12	71664300	16344	+
THAP3	chr1	6624867	8695	+
THAP4	chr2	241584404	52754	-
THAP5	chr7	108562131	7575	-
THAP6	chr4	75514472	15554	+
THAP7	chr22	20999103	3015	-
THAP8	chr19	36034983	19302	-
THAP9	chr4	82900734	19235	+
THBD	chr20	23045632	4040	-
THBS1	chr15	39581078	18388	+
THBS2	chr6	169215784	38062	-
THBS3	chr1	155195587	12310	-
THBS4	chr5	80035347	47940	+
THEM4	chr1	151870865	38646	-
THEM5	chr1	151847100	6612	-
THEM6	chr8	142727222	9705	+
THEMIS	chr6	127708199	192859	-
THEMIS2	chr1	27872543	14132	+
THG1L	chr5	157731419	10030	+
THNSL1	chr10	25016611	10053	+
THNSL2	chr2	88170345	16282	+
THOC1	chr18	214519	53528	-
THOC2	chrX	123600568	132484	-
THOC3	chr5	175959530	8785	-
THOC5	chr22	29505878	47879	-
THOC6	chr16	3024034	3716	+
THOC7	chr3	63833869	29936	-
THOP1	chr19	2785502	30305	+
THPO	chr3	184371934	6273	-
THRA	chr17	40062964	30038	+
THRAP3	chr1	36224442	80915	+
THRB	chr3	24117152	377698	-
THRSP	chr11	78063860	4491	+
THSD1	chr13	52377166	29006	-
THSD4	chr15	71115470	667913	+
THSD7A	chr7	11370364	461834	-
THSD7B	chr2	136765544	912174	+
THSD8	chr19	12802068	2321	+
THTPA	chr14	23556270	4001	+
THUMPD1	chr16	20733663	8155	-
THUMPD2	chr2	39736060	43198	-
THUMPD3	chr3	9363053	23738	+
THY1	chr11	119415475	7697	-
THYN1	chr11	134248281	5071	-
TIA1	chr2	70209443	39185	-
TIAL1	chr10	119573464	23500	-
TIAM1	chr21	31118417	225844	-
TIAM2	chr6	154995314	262409	+
TICAM1	chr19	4815931	15781	-
TICAM2	chr5	115578495	23984	-
TICRR	chr15	89575468	52555	+
TIE1	chr1	43300981	22127	+
TIFA	chr4	112274536	11368	-
TIFAB	chr5	135444225	8126	-
TIGAR	chr12	4321212	38816	+
TIGD1	chr2	232543882	6675	-
TIGD2	chr4	89111532	3369	+
TIGD3	chr11	65354750	2863	+
TIGD4	chr4	152769353	10377	-
TIGD5	chr8	143597830	5394	+
TIGD6	chr5	149993117	7537	-
TIGD7	chr16	3298807	6623	-
TIGIT	chr3	114294027	16261	+
TIMD4	chr5	156919291	43935	-
TIMELESS	chr12	56416362	33064	-
TIMM10	chr11	57528463	2291	-
TIMM10B	chr11	6481500	3181	+
TIMM13	chr19	2425624	1962	-
TIMM17A	chr1	201955502	15162	+
TIMM17B	chrX	48893448	4320	-
TIMM21	chr18	74148522	12009	+
TIMM22	chr17	997128	6543	+
TIMM23	chr10	45972488	31254	+
TIMM23B	chr10	49942052	32798	+
TIMM29	chr19	10928810	1444	+
TIMM44	chr19	7926717	16949	-
TIMM50	chr19	39480837	12942	+
TIMM8A	chrX	101345660	3082	-
TIMM8B	chr11	112084799	1957	-
TIMM9	chr14	58408494	19037	-
TIMMDC1	chr3	119498546	26544	+
TIMP1	chrX	47582435	4354	+
TIMP2	chr17	78852976	72411	-
TIMP3	chr22	32801704	61337	+
TIMP4	chr3	12153067	5845	-
TINAG	chr6	54308440	81702	+
TINAGL1	chr1	31576514	11172	+
TINCR	chr19	5558166	9787	-
TINF2	chr14	24239642	2981	-
TIPARP	chr3	156674589	32181	+
TIPIN	chr15	66336190	20495	-
TIPRL	chr1	168178961	23148	+
TIRAP	chr11	126283092	11841	+
TJAP1	chr6	43477569	28985	+
TJP1	chr15	29700151	122317	-
TJP2	chr9	69174276	80932	+
TJP3	chr19	3708383	42430	+
TK1	chr17	78174090	12962	-
TK2	chr16	66508002	42120	-
TKFC	chr11	61333227	16015	+
TKT	chr3	53224711	31311	-
TKTL1	chrX	154295794	34556	+
TKTL2	chr4	163471094	2660	-
TLCD1	chr17	28724347	1886	-
TLCD2	chr17	1702815	7562	-
TLCD3A	chr17	732595	10373	+
TLCD3B	chr16	30024426	6845	-
TLCD4	chr1	95117354	80253	+
TLCD5	chr11	120325298	8388	+
TLDC2	chr20	36876137	18098	+
TLE1	chr9	81583682	105865	-
TLE2	chr19	2997643	31637	-
TLE3	chr15	70047789	50128	-
TLE4	chr9	79571964	154918	+
TLE5	chr19	3052909	9586	-
TLE6	chr19	2977563	17616	+
TLE7	chr16	71429979	12075	-
TLK1	chr2	170990822	170071	-
TLK2	chr17	62478824	136657	+
TLL1	chr4	165873236	231221	+
TLL2	chr10	96364607	149319	-
TLN1	chr9	35696947	35248	-
TLN2	chr15	62390549	454082	+
TLNRD1	chr15	81000922	4866	+
TLR1	chr4	38796254	8537	-
TLR10	chr4	38772237	10753	-
TLR2	chr4	153684279	21981	+
TLR3	chr4	186069155	18918	+
TLR4	chr9	117704402	20333	+
TLR5	chr1	223109403	33845	-
TLR6	chr4	38822896	33921	-
TLR7	chrX	12867071	23290	+
TLR8	chrX	12906619	16550	+
TLR9	chr3	52221079	4566	-
TLX1	chr10	101131299	6490	+
TLX2	chr2	74514449	2699	+
TLX3	chr5	171309247	2892	+
TM2D1	chr1	61681045	44096	-
TM2D2	chr8	38988807	7702	-
TM2D3	chr15	101641847	10534	-
TM4SF1	chr3	149369021	8628	-
TM4SF18	chr3	149318497	15139	-
TM4SF19	chr3	196323546	14842	-
TM4SF20	chr2	227362037	17269	-
TM4SF4	chr3	149474696	28698	+
TM4SF5	chr17	4771885	11326	+
TM6SF1	chr15	83107644	29764	+
TM6SF2	chr19	19264365	8936	-
TM7SF2	chr11	65111871	4359	+
TM7SF3	chr12	26971578	42806	-
TM9SF1	chr14	24189148	6293	-
TM9SF2	chr13	99501471	62577	+
TM9SF3	chr10	96518109	68903	-
TM9SF4	chr20	32109713	57543	+
TMA16	chr4	163494689	25850	+
TMA7	chr3	48440256	3952	+
TMA7B	chr22	39960396	4509	+
TMBIM1	chr2	218274196	18307	-
TMBIM4	chr12	66135845	34151	-
TMBIM6	chr12	49741556	23378	+
TMC1	chr9	72521607	316690	+
TMC2	chr20	2536572	107008	+
TMC3	chr15	81331087	43126	-
TMC4	chr19	54160107	13053	-
TMC5	chr16	19417882	81231	+
TMC6	chr17	78107396	21359	-
TMC7	chr16	18983933	80009	+
TMC8	chr17	78130770	12198	+
TMCC1	chr3	129647791	245920	-
TMCC2	chr1	205227945	45398	+
TMCC3	chr12	94567121	83436	-
TMCO1	chr1	165726794	42074	-
TMCO2	chr1	40247936	3748	+
TMCO4	chr1	19682239	117677	-
TMCO5A	chr15	37934639	16783	+
TMCO6	chr5	140639450	5954	+
TMDD1	chr12	51813920	1005	-
TMED1	chr19	10832066	4146	-
TMED10	chr14	75131468	45144	-
TMED2	chr12	123584551	14031	+
TMED3	chr15	79311111	11729	+
TMED4	chr7	44577893	4338	-
TMED5	chr1	93149741	30672	-
TMED6	chr16	69343249	8537	-
TMED7	chr5	115613209	12827	-
TMED8	chr14	77335028	42066	-
TMED9	chr5	177592202	5040	+
TMEFF1	chr9	100473148	104488	+
TMEFF2	chr2	191949045	245888	-
TMEM100	chr17	55719626	3238	-
TMEM101	chr17	44011187	3776	-
TMEM102	chr17	7435434	2245	+
TMEM106A	chr17	43211874	8167	+
TMEM106B	chr7	12211293	32074	+
TMEM106C	chr12	47963595	5283	+
TMEM107	chr17	8172456	3924	-
TMEM108	chr3	133038390	359385	+
TMEM109	chr11	60914157	9286	+
TMEM11	chr17	21197953	16208	-
TMEM114	chr16	8569499	21012	-
TMEM115	chr3	50354749	4772	-
TMEM116	chr12	111931297	81868	-
TMEM117	chr12	43836080	553678	+
TMEM119	chr12	108589850	8234	-
TMEM120A	chr7	75986830	7765	-
TMEM120B	chr12	121712751	69317	+
TMEM121	chr14	105526582	3616	+
TMEM121B	chr22	17116296	5064	-
TMEM123	chr11	102396331	56434	-
TMEM125	chr1	43269982	4020	+
TMEM126A	chr11	85647966	8576	+
TMEM126B	chr11	85628592	7944	+
TMEM127	chr2	96248513	17484	-
TMEM128	chr4	4235541	12682	-
TMEM129	chr4	1715951	5372	-
TMEM130	chr7	98846489	23525	-
TMEM131	chr2	97756335	239613	-
TMEM131L	chr4	153466359	170352	+
TMEM132A	chr11	60924459	12700	+
TMEM132B	chr12	125186385	475984	+
TMEM132C	chr12	128267169	440742	+
TMEM132D	chr12	129071725	832300	-
TMEM132E	chr17	34579581	59737	+
TMEM134	chr11	67461709	7542	-
TMEM135	chr11	87037933	290891	+
TMEM138	chr11	61362373	7136	+
TMEM139	chr7	143284957	3091	+
TMEM140	chr7	135148071	18144	+
TMEM141	chr9	136791343	1974	+
TMEM143	chr19	48332355	31585	-
TMEM144	chr4	158210485	44931	+
TMEM145	chr19	42313308	11756	+
TMEM147	chr19	35545625	1901	+
TMEM14A	chr6	52671112	15476	+
TMEM14B	chr6	10747804	9177	+
TMEM14C	chr6	10723069	8058	+
TMEM150A	chr2	85598546	4152	-
TMEM150B	chr19	55312800	12541	-
TMEM150C	chr4	82483175	78813	-
TMEM151A	chr11	66291893	4771	+
TMEM151B	chr6	44270449	8995	+
TMEM154	chr4	152618627	61370	-
TMEM156	chr4	38966743	65666	-
TMEM158	chr3	45224465	1822	-
TMEM160	chr19	47045908	2716	-
TMEM161A	chr19	19119168	19310	-
TMEM161B	chr5	88195046	73799	-
TMEM163	chr2	134455758	263242	-
TMEM164	chrX	110003113	174675	+
TMEM165	chr4	55395956	30219	+
TMEM167A	chr5	83052845	24549	-
TMEM167B	chr1	109090763	6171	+
TMEM168	chr7	112762376	28017	-
TMEM169	chr2	216081918	20865	+
TMEM17	chr2	62500217	5978	-
TMEM170A	chr16	75443053	21636	-
TMEM170B	chr6	11537748	45776	+
TMEM171	chr5	73120574	11235	+
TMEM174	chr5	73173192	1951	+
TMEM175	chr4	932459	26197	+
TMEM176A	chr7	150800768	4350	+
TMEM176B	chr7	150791300	9064	-
TMEM177	chr2	119679200	2918	+
TMEM178A	chr2	39665916	52047	+
TMEM178B	chr7	141074063	406317	+
TMEM179	chr14	104590863	13909	-
TMEM179B	chr11	62787401	2999	+
TMEM18	chr2	663876	13530	-
TMEM181	chr6	158560090	75339	+
TMEM182	chr2	102762030	55649	+
TMEM183A	chr1	203007373	17475	+
TMEM184A	chr7	1542234	13971	-
TMEM184B	chr22	38219290	53720	-
TMEM184C	chr4	147617396	19325	+
TMEM185A	chrX	149596555	35237	-
TMEM185B	chr2	120217478	5922	-
TMEM186	chr16	8795179	2460	-
TMEM187	chrX	153972753	10441	+
TMEM19	chr12	71686081	18966	+
TMEM190	chr19	55376825	1421	+
TMEM191B	chr22	18527801	2772	+
TMEM191C	chr22	21467386	2549	+
TMEM192	chr4	165070607	42253	-
TMEM196	chr7	19719314	54303	-
TMEM198	chr2	219544027	6568	+
TMEM200A	chr6	130366016	77051	+
TMEM200B	chr1	29119428	4475	-
TMEM200C	chr18	5882071	13451	-
TMEM201	chr1	9588910	25967	+
TMEM202	chr15	72398304	10063	+
TMEM203	chr9	137204081	1567	-
TMEM204	chr16	1533665	21903	+
TMEM205	chr19	11342777	3491	-
TMEM207	chr3	190428654	21247	-
TMEM208	chr16	67227129	2149	+
TMEM209	chr7	130164712	40694	-
TMEM210	chr9	137170857	1199	-
TMEM212	chr3	171843348	15970	+
TMEM213	chr7	138797993	8766	+
TMEM214	chr2	27032964	8730	+
TMEM215	chr9	32783539	5662	+
TMEM216	chr11	61392586	6260	+
TMEM217	chr6	37212180	45964	-
TMEM217B	chr6	37212180	45964	-
TMEM218	chr11	125094388	17238	-
TMEM219	chr16	29962078	10970	+
TMEM220	chr17	10713294	16729	-
TMEM221	chr19	17435508	13160	-
TMEM222	chr1	27322162	14238	+
TMEM223	chr11	62789970	2036	-
TMEM225	chr11	123882919	2751	-
TMEM225B	chr7	99598266	12779	+
TMEM229A	chr7	124030920	2147	-
TMEM229B	chr14	67470268	18453	-
TMEM230	chr20	5099849	13227	-
TMEM231	chr16	75536740	19512	-
TMEM232	chr5	110419495	307176	-
TMEM233	chr12	119593773	49302	+
TMEM234	chr1	32216199	6154	-
TMEM235	chr17	78231630	9357	+
TMEM236	chr10	17752200	48668	+
TMEM237	chr2	201620185	23318	-
TMEM238	chr19	55379243	5049	-
TMEM238L	chr17	10794907	9192	-
TMEM239	chr20	2816363	1699	+
TMEM240	chr1	1534777	5847	-
TMEM242	chr6	157289024	34495	-
TMEM243	chr7	87196159	23573	-
TMEM244	chr6	129831243	30072	-
TMEM245	chr9	109015134	104813	-
TMEM247	chr2	46479564	4861	+
TMEM248	chr7	66921224	37327	+
TMEM25	chr11	118531191	4638	+
TMEM250	chr9	136114588	4287	-
TMEM252	chr9	68536579	4304	-
TMEM253	chr14	21101065	2659	+
TMEM254	chr10	80078664	13887	+
TMEM255A	chrX	120258649	52812	-
TMEM255B	chr13	113759225	57770	+
TMEM256	chr17	7402974	1123	-
TMEM258	chr11	61788948	3651	-
TMEM259	chr19	1009652	11471	-
TMEM26	chr10	61406641	46740	-
TMEM260	chr14	56579797	69718	+
TMEM263	chr12	106955906	18129	+
TMEM265	chr16	30740641	4555	+
TMEM266	chr15	76059984	144979	+
TMEM267	chr5	43444251	39614	-
TMEM268	chr9	114611290	35132	+
TMEM269	chr1	42784990	15837	+
TMEM270	chr7	73861158	4732	+
TMEM271	chr4	573879	2416	-
TMEM272	chr13	51813346	31831	-
TMEM273	chr10	49154735	33656	-
TMEM275	chr1	46532165	3350	-
TMEM276	chr8	144463824	1668	-
TMEM278	chr1	1425870	4385	+
TMEM30A	chr6	75252923	31869	-
TMEM30B	chr14	61277369	3969	-
TMEM31	chrX	103710908	3124	+
TMEM33	chr4	41935428	25375	+
TMEM35A	chrX	101078878	17489	+
TMEM35B	chr1	34981379	3968	-
TMEM37	chr2	119431853	6651	+
TMEM38A	chr19	16661138	28885	+
TMEM38B	chr9	105694540	82089	+
TMEM39A	chr3	119428948	34667	-
TMEM39B	chr1	32072938	29925	+
TMEM40	chr3	12733527	25732	-
TMEM41A	chr3	185489600	9435	-
TMEM41B	chr11	9280653	33940	-
TMEM42	chr3	44861911	3753	+
TMEM43	chr3	14125051	18629	+
TMEM44	chr3	194587677	45742	-
TMEM45A	chr3	100492618	84826	+
TMEM45B	chr11	129815847	44156	+
TMEM47	chrX	34627074	30211	-
TMEM50A	chr1	25338333	24028	+
TMEM50B	chr21	33449140	30834	-
TMEM51	chr1	15153746	66732	+
TMEM52	chr1	1917590	1689	-
TMEM52B	chr12	10179031	12773	+
TMEM53	chr1	44653246	21235	-
TMEM54	chr1	32894594	6795	-
TMEM59	chr1	54026680	26524	-
TMEM59L	chr19	18612869	8170	+
TMEM60	chr7	77793727	4707	-
TMEM61	chr1	54980627	11661	+
TMEM62	chr15	43133585	51559	+
TMEM63A	chr1	225845535	36845	-
TMEM63B	chr6	44127553	27966	+
TMEM63C	chr14	77181797	77698	+
TMEM64	chr8	90621999	24084	-
TMEM65	chr8	124306188	66513	-
TMEM67	chr8	93754893	63228	+
TMEM68	chr8	55738757	34621	-
TMEM69	chr1	45688180	6256	+
TMEM70	chr8	73976194	6589	+
TMEM71	chr8	132709940	50642	-
TMEM72	chr10	44911336	25674	+
TMEM74	chr8	108778973	8621	-
TMEM74B	chr20	1180569	4412	-
TMEM79	chr1	156284324	8119	+
TMEM80	chr11	695815	8314	+
TMEM81	chr1	205083128	1332	-
TMEM82	chr1	15742498	5484	+
TMEM86A	chr11	18698778	6007	+
TMEM86B	chr19	55226637	2126	-
TMEM87A	chr15	42210446	62987	-
TMEM87B	chr2	112055268	64046	+
TMEM88	chr17	7855065	1034	+
TMEM89	chr3	48620758	1011	-
TMEM8B	chr9	35829227	36288	+
TMEM9	chr1	201134771	19703	-
TMEM91	chr19	41376532	7551	+
TMEM92	chr17	50274465	7020	+
TMEM94	chr17	75456634	43818	+
TMEM95	chr17	7355155	2064	+
TMEM97	chr17	28319199	9486	+
TMEM98	chr17	32928152	16163	+
TMEM9B	chr11	8947201	17241	-
TMF1	chr3	69019826	32507	-
TMIE	chr3	46701391	9495	+
TMIGD1	chr17	30316332	17725	-
TMIGD2	chr19	4292226	10163	-
TMIGD3	chr1	111483347	20286	-
TMLHE	chrX	155489010	123942	-
TMOD1	chr9	97501665	100078	+
TMOD2	chr15	51751596	64767	+
TMOD3	chr15	51829652	86073	+
TMOD4	chr1	151169986	5995	-
TMPO	chr12	98515589	34762	+
TMPPE	chr3	33090421	6725	-
TMPRSS11A	chr4	67909394	54099	-
TMPRSS11B	chr4	68226652	19042	-
TMPRSS11D	chr4	67820875	63127	-
TMPRSS11E	chr4	68447462	50142	+
TMPRSS11F	chr4	68053197	76672	-
TMPRSS12	chr12	50842925	44959	+
TMPRSS13	chr11	117900640	28762	-
TMPRSS15	chr21	18269115	134670	-
TMPRSS2	chr21	41464304	43854	-
TMPRSS3	chr21	42371889	24163	-
TMPRSS4	chr11	118077077	44813	+
TMPRSS5	chr11	113687549	18759	-
TMPRSS6	chr22	37065435	44278	-
TMPRSS7	chr3	112034735	46534	+
TMPRSS9	chr19	2360264	65997	+
TMSB10	chr2	84905655	1016	+
TMSB15A	chrX	102513681	3058	-
TMSB15B	chrX	103962626	3350	+
TMSB15C	chrX	104072886	3350	-
TMSB4X	chrX	12975109	2114	+
TMSB4Y	chrY	13703898	2126	+
TMT1A	chr12	50925014	7494	+
TMT1B	chr12	55681735	2876	+
TMTC1	chr12	29500839	283103	-
TMTC2	chr12	82686905	447961	+
TMTC3	chr12	88142306	57581	+
TMTC4	chr13	100603624	71171	-
TMUB1	chr7	151081084	2409	-
TMUB2	chr17	44186971	4958	+
TMX1	chr14	51240246	17409	+
TMX2	chr11	57712592	28381	+
TMX3	chr18	68673687	41421	-
TMX4	chr20	7977345	42416	-
TNC	chr9	115019574	98583	-
TNF	chr6	31575564	2772	+
TNFAIP1	chr17	28335760	11249	+
TNFAIP2	chr14	103123460	13979	+
TNFAIP3	chr6	137867258	16054	+
TNFAIP6	chr2	151357591	22455	+
TNFAIP8	chr5	119356018	43670	+
TNFAIP8L1	chr19	4639515	16053	+
TNFAIP8L2	chr1	151156648	3101	+
TNFAIP8L3	chr15	51056600	38306	-
TNFRSF10A	chr8	23190451	34651	-
TNFRSF10B	chr8	23020132	48899	-
TNFRSF10C	chr8	23102920	14525	+
TNFRSF10D	chr8	23135587	28440	-
TNFRSF11A	chr18	62325309	65979	+
TNFRSF11B	chr8	118923556	28329	-
TNFRSF12A	chr16	3020367	2016	+
TNFRSF13B	chr17	16939080	33038	-
TNFRSF13C	chr22	41922031	4775	-
TNFRSF14	chr1	2556370	7459	+
TNFRSF17	chr16	11965209	2859	+
TNFRSF18	chr1	1203507	3085	-
TNFRSF19	chr13	23570411	105682	+
TNFRSF1A	chr12	6328770	13306	-
TNFRSF1B	chr1	12166990	42230	+
TNFRSF21	chr6	47231531	78374	-
TNFRSF25	chr1	6460785	5388	-
TNFRSF4	chr1	1211339	2814	-
TNFRSF6B	chr20	63696651	2033	+
TNFRSF8	chr1	12063302	80905	+
TNFRSF9	chr1	7915870	24969	-
TNFSF10	chr3	172505507	17923	-
TNFSF11	chr13	42574151	33862	+
TNFSF12	chr17	7549057	8824	+
TNFSF13	chr17	7558749	2852	+
TNFSF13B	chr13	108269717	38761	+
TNFSF14	chr19	6661252	8908	-
TNFSF15	chr9	114784651	21388	-
TNFSF18	chr1	173039201	11740	-
TNFSF4	chr1	173183730	23601	-
TNFSF8	chr9	114901144	29447	-
TNFSF9	chr19	6531025	4899	+
TNIK	chr3	171058413	401992	-
TNIP1	chr5	151029944	51090	-
TNIP2	chr4	2741647	14689	-
TNIP3	chr4	121131407	32914	-
TNK1	chr17	7381088	8654	+
TNK2	chr3	195863363	45188	-
TNKS	chr8	9555911	226435	+
TNKS1BP1	chr11	57299641	25311	-
TNKS2	chr10	91798425	67050	+
TNMD	chrX	100584935	14950	+
TNN	chr1	175067832	80243	+
TNNC1	chr3	52451099	2942	-
TNNC2	chr20	45823213	4099	-
TNNI1	chr1	201403783	17947	-
TNNI2	chr11	1838980	2698	+
TNNI3	chr19	55151766	5966	-
TNNI3K	chr1	74235386	309042	+
TNNT1	chr19	55132697	16509	-
TNNT2	chr1	201359013	18667	-
TNNT3	chr11	1919702	19000	+
TNP1	chr2	216859457	607	-
TNP2	chr16	11267856	1469	-
TNPO1	chr5	72816660	97728	+
TNPO2	chr19	12699200	24732	-
TNPO3	chr7	128954184	100927	-
TNR	chr1	175315193	428402	-
TNRC18	chr7	5306810	117024	-
TNRC6A	chr16	24729650	96568	+
TNRC6B	chr22	40177924	157884	+
TNRC6C	chr17	77958702	150120	+
TNS1	chr2	217799790	203205	-
TNS2	chr12	53050064	14315	+
TNS3	chr7	47275153	306958	-
TNS4	chr17	40475833	25790	-
TNXB	chr6	32041152	68186	-
TOB1	chr17	50862222	4132	-
TOB2	chr22	41433493	13308	-
TOE1	chr1	45340169	3804	+
TOGARAM1	chr14	44962189	112242	+
TOGARAM2	chr2	28981297	70933	+
TOLLIP	chr11	1274370	35262	-
TOM1	chr22	35299893	48080	+
TOM1L1	chr17	54900851	61105	+
TOM1L2	chr17	17843510	128890	-
TOMM20	chr1	235109340	19497	-
TOMM20L	chr14	58395929	12773	+
TOMM22	chr22	38681956	3465	+
TOMM34	chr20	44942129	18268	-
TOMM40	chr19	44891253	12436	+
TOMM40L	chr1	161226059	4687	+
TOMM5	chr9	37588412	4185	-
TOMM6	chr6	41787693	2202	+
TOMM7	chr7	22812973	9876	-
TOMM70	chr3	100363430	37659	-
TOMT	chr11	72105923	3673	+
TONSL	chr8	144428774	15666	-
TOP1	chr20	41028821	95666	+
TOP1MT	chr8	143309323	25557	-
TOP2A	chr17	40388524	29372	-
TOP2B	chr3	25597983	66924	-
TOP3A	chr17	18271427	43567	-
TOP3B	chr22	21957024	25763	-
TOP6BL	chr11	66744768	98748	+
TOPAZ1	chr3	44241885	90213	+
TOPBP1	chr3	133600237	61704	-
TOPORS	chr9	32540543	12043	-
TOR1A	chr9	129812941	11195	-
TOR1AIP1	chr1	179882284	37792	+
TOR1AIP2	chr1	179839975	37828	-
TOR1B	chr9	129803183	8098	+
TOR2A	chr9	127731523	3771	-
TOR3A	chr1	179082069	13927	+
TOR4A	chr9	137277725	4916	+
TOX	chr8	58805411	313736	-
TOX2	chr20	43914851	154765	+
TOX3	chr16	52436416	110727	-
TOX4	chr14	21477194	21976	+
TP53	chr17	7668420	19070	-
TP53AIP1	chr11	128935369	7502	-
TP53BP1	chr15	43403060	90096	-
TP53BP2	chr1	223779892	66055	-
TP53I11	chr11	44932347	18536	-
TP53I13	chr17	29568700	4457	+
TP53I3	chr2	24077432	7402	-
TP53INP1	chr8	94925971	23407	-
TP53INP2	chr20	34704343	9093	+
TP53RK	chr20	46684364	5080	-
TP53TG3	chr16	32673529	2636	-
TP53TG3B	chr16	33360840	2638	+
TP53TG3C	chr16	33194225	2633	+
TP53TG3D	chr16	32253285	2643	+
TP53TG3E	chr16	33304305	2640	+
TP53TG3F	chr16	33459611	2638	+
TP53TG5	chr20	45372556	5769	-
TP63	chr3	189631388	265888	+
TP73	chr1	3652515	83686	+
TPBG	chr6	82363816	3604	+
TPBGL	chr11	75240773	2931	+
TPCN1	chr12	113221463	77122	+
TPCN2	chr11	69048931	41666	+
TPD52	chr8	80034744	136820	-
TPD52L1	chr6	125153772	110635	+
TPD52L2	chr20	63865269	26269	+
TPD52L3	chr9	6328374	3517	+
TPGS1	chr19	507496	12158	+
TPGS2	chr18	36794107	34895	-
TPH1	chr11	18017554	28715	-
TPH2	chr12	71938844	93596	+
TPI1	chr12	6867530	3418	+
TPK1	chr7	144451940	384113	-
TPM1	chr15	63042746	23432	+
TPM2	chr9	35682931	6994	-
TPM3	chr1	154161812	30288	-
TPM4	chr19	16076494	26508	+
TPMT	chr6	18128310	26767	-
TPO	chr2	1413462	130211	+
TPP1	chr11	6612767	6655	-
TPP2	chr13	102596985	82973	+
TPPP	chr5	659861	33491	-
TPPP2	chr14	21030216	2599	+
TPPP3	chr16	67389808	3690	-
TPR	chr1	186311651	63602	-
TPRA1	chr3	127571231	19502	-
TPRG1	chr3	189171970	153334	+
TPRG1L	chr1	3625014	5113	+
